Zip,energy_kwh,capacity_kw,num_projects,energy_per_kw,capacity_factor,avg_project_size,log_energy,kmeans_cluster,zip,lat,lng,cluster,cluster_name
13672,102345,87.2,11,1173.6811926605503,0.133981871308282,7.927272727272728,11.536114508742926,0,13672,44.50261,-74.68515,0,Medium Production Zone
13673,14170514,12071.94,15,1173.8390018505725,0.1339998860560014,804.796,16.466673955395976,1,13673,44.16665,-75.71884,1,High Production Zone
13674,9614,8.19,1,1173.870573870574,0.13400349016787375,8.19,9.17107965802288,0,13674,43.73823,-76.05526,0,Medium Production Zone
13676,23896138,20357.23,181,1173.8403505781484,0.13400004002033658,112.47088397790056,16.98922745573428,1,13676,44.653,-74.92142,1,High Production Zone
13679,257471,219.34,18,1173.8442600528858,0.13400048630740705,12.185555555555556,12.45866625530946,0,13679,44.32437,-75.76427,0,Medium Production Zone
13680,139400,118.75,10,1173.8947368421052,0.13400624849795723,11.875,11.845109950883979,0,13680,44.59421,-75.32386,0,Medium Production Zone
13682,103531,88.19,6,1173.9539630343577,0.13401300947880795,14.698333333333332,11.547636022645623,0,13682,43.84193,-75.8901,0,Medium Production Zone
13684,153544,130.82,12,1173.7043265555726,0.13398451216387816,10.901666666666666,11.941748962655627,0,13684,44.36187,-75.04066,0,Medium Production Zone
13685,128387,109.39,12,1173.6630404973032,0.13397979914352776,9.115833333333333,11.762812207926606,0,13685,43.92448,-76.17347,0,Medium Production Zone
13687,70318,59.9,6,1173.923205342237,0.1340094983267394,9.983333333333333,11.160797311552596,0,13687,44.42317,-74.82047,0,Medium Production Zone
13690,17305,14.74,2,1174.0162822252373,0.13402012354169376,7.37,9.758808541166685,0,13690,44.11593,-75.01035,0,Medium Production Zone
13691,83860,71.45,8,1173.6878936319104,0.1339826362593505,8.93125,11.336915945289954,0,13691,44.22541,-75.7832,0,Medium Production Zone
13692,1992,1.7000000000000002,2,1171.764705882353,0.1337630942788074,0.8500000000000001,7.597396320212795,2,13692,44.28887,-76.02632,2,Low Production Zone
13693,60595,51.62,5,1173.8667183262303,0.1340030500372409,10.324,11.011984163278214,0,13693,44.02833,-76.25075,0,Medium Production Zone
13694,174084,148.31,8,1173.7846402804935,0.1339936803973166,18.53875,12.067298964663705,0,13694,44.85099,-75.16108,0,Medium Production Zone
13695,32137,27.38,4,1173.7399561723887,0.13398857947173387,6.845,10.377794409601698,0,13695,44.10979,-74.92161,0,Medium Production Zone
13696,26919,22.93,2,1173.9642389882251,0.1340141825329024,11.465,10.200624783758665,0,13696,44.69472,-74.88802,0,Medium Production Zone
13697,127534,108.64,9,1173.9138438880707,0.13400842966758797,12.071111111111112,11.756146115713618,0,13697,44.74892,-74.8095,0,Medium Production Zone
13730,5511376,4695.18,24,1173.8369987945084,0.13399965739663336,195.63250000000002,15.52232505916288,1,13730,42.22934,-75.53325,1,High Production Zone
13731,122687,104.52,10,1173.8136241867585,0.13399698906241536,10.452,11.717399826405316,0,13731,42.12927,-74.78925,0,Medium Production Zone
13732,434474,370.13,38,1173.8416232134655,0.13400018529834082,9.740263157894736,12.981893684632935,0,13732,42.04413,-76.168,0,Medium Production Zone
13733,298196,254.04999999999998,22,1173.7689431214328,0.13399188848418184,11.547727272727272,12.605509620899996,0,13733,42.30321,-75.48204,0,Medium Production Zone
13734,522266,444.92,13,1173.8424885372651,0.13400028407959647,34.22461538461538,13.165934230349054,0,13734,42.07439,-76.40764,0,Medium Production Zone
13736,316296,269.46,27,1173.8142952571811,0.13399706566862798,9.979999999999999,12.664436924582304,0,13736,42.31851,-76.19833,0,Medium Production Zone
13738,30420,25.919999999999998,3,1173.611111111111,0.13397387113140538,8.639999999999999,10.32288843838277,0,,,,0,Medium Production Zone
13739,23513,20.03,2,1173.889166250624,0.13400561258568766,10.015,10.065351267427687,0,13739,42.36614,-74.79281,0,Medium Production Zone
13740,84766,72.21,8,1173.8817338318793,0.13400476413605927,9.02625,11.347661595097719,0,13740,42.27136,-74.75077,0,Medium Production Zone
13743,10259097,8739.79,22,1173.8379297443073,0.13399976366944147,397.26318181818186,16.143675479612195,1,13743,42.21616,-76.33854,1,High Production Zone
13744,7942107,6765.92,5,1173.8399212523943,0.1339999910105473,1353.184,15.88768928917065,1,13744,42.23865,-75.90912,1,High Production Zone
13746,151116,128.74,9,1173.8076743824763,0.13399630986101327,14.304444444444446,11.925809650204917,0,13746,42.27242,-75.83524,0,Medium Production Zone
13747,8240,7.02,1,1173.789173789174,0.13399419792113856,7.02,9.016876974763383,0,,,,0,Medium Production Zone
13748,6787170,5782.01,12,1173.842660251366,0.13400030368166277,481.8341666666667,15.730544770594669,1,13748,42.0345,-75.81702,1,High Production Zone
13750,13734,11.7,1,1173.8461538461538,0.13400070249385318,11.7,9.527702598529375,0,13750,42.47127,-74.84609,0,Medium Production Zone
13751,41477,35.33,2,1173.988112086046,0.13401690777237968,17.665,10.63291844517332,0,13751,42.4508,-74.90131,0,Medium Production Zone
13752,36176,30.82,3,1173.7832576249189,0.13399352255992225,10.273333333333333,10.496178836771703,0,13752,42.18312,-74.90136,0,Medium Production Zone
13753,498187,424.43,25,1173.7789505925593,0.13399303088956158,16.9772,13.118732794807963,0,13753,42.30733,-74.92678,0,Medium Production Zone
13754,384424,327.5,19,1173.8137404580152,0.13399700233538986,17.236842105263158,12.859503990383894,0,13754,42.09109,-75.4358,0,Medium Production Zone
13755,56830,48.42,4,1173.6885584469228,0.1339827121514752,12.105,10.947837230476315,0,13755,42.06285,-74.99797,0,Medium Production Zone
13756,67726,57.69,5,1173.9642919050095,0.13401418857363123,11.538,11.123240197709581,0,13756,42.00622,-75.10093,0,Medium Production Zone
13757,43674,37.2,4,1174.032258064516,0.13402194726763883,9.3,10.684531135002258,0,13757,42.40895,-74.90374,0,Medium Production Zone
13760,6047694,5152.08,109,1173.8354218102204,0.13399947737559595,47.26678899082569,15.615187765675696,1,13760,42.1349,-76.08467,1,High Production Zone
13775,137044,116.75,15,1173.8244111349036,0.1339982204491899,7.783333333333333,11.828064618030021,0,13775,42.3309,-75.1471,0,Medium Production Zone
13776,8240,7.02,1,1173.789173789174,0.13399419792113856,7.02,9.016876974763383,0,13776,42.47058,-75.33294,0,Medium Production Zone
13777,29280,24.939999999999998,2,1174.01764234162,0.134020278806121,12.469999999999999,10.284694120497512,0,13777,42.25815,-75.9896,0,Medium Production Zone
13778,435036,370.62,19,1173.8060547191194,0.13399612496793598,19.506315789473685,12.983186363924904,0,13778,42.34332,-75.75481,0,Medium Production Zone
13780,79892,68.06,9,1173.846605935939,0.13400075410227613,7.562222222222222,11.288443518404538,0,13780,42.42488,-75.47926,0,Medium Production Zone
13782,73436,62.559999999999995,5,1173.849104859335,0.13400103936750402,12.511999999999999,11.204183174786799,0,13782,42.16647,-74.98201,0,Medium Production Zone
13783,341524,290.94,11,1173.8640269471368,0.13400274280218458,26.44909090909091,12.741176161755687,0,13783,41.9914,-75.26477,0,Medium Production Zone
13784,3261151,2778.19,3,1173.8401621199414,0.13400001850684262,926.0633333333334,14.99759106515405,1,13784,42.42693,-76.22137,1,High Production Zone
13786,53013,45.16,4,1173.8928255093003,0.13400603030928085,11.29,10.878311308595936,0,13786,42.4414,-74.69464,0,Medium Production Zone
13787,229591,195.59,18,1173.8381307837824,0.13399978661915324,10.866111111111111,12.344059099614935,0,13787,42.20504,-75.66757,0,Medium Production Zone
13788,325564,277.36,13,1173.795788866455,0.13399495306694692,21.335384615384616,12.69331741347515,0,13788,42.35102,-74.65813,0,Medium Production Zone
13790,547851,466.71,28,1173.8574275245871,0.13400198944344602,16.668214285714285,13.213760456461173,0,13790,42.17019,-75.99803,0,Medium Production Zone
13795,110414,94.07,10,1173.7429573721697,0.1339889220744486,9.407,11.612001273160915,0,13795,42.0607,-75.77999,0,Medium Production Zone
13796,4518458,3849.3,7,1173.8388797963266,0.13399987212286835,549.9,15.3236815644753,1,13796,42.55069,-75.13978,1,High Production Zone
13797,112618,95.94,8,1173.83781530123,0.13399975060516323,11.9925,11.631765719351677,0,13797,42.33042,-76.04827,0,Medium Production Zone
13801,32742,27.89,4,1173.9691645751166,0.13401474481451103,6.9725,10.396444477759635,0,13801,42.50961,-75.77965,0,Medium Production Zone
13802,121065,103.14,8,1173.7929028504946,0.13399462361307013,12.8925,11.704091130418075,0,13802,42.2494,-76.04051,0,Medium Production Zone
13803,24526719,20894.41,23,1173.841185273956,0.13400013530524613,908.4526086956522,17.01527369347437,1,13803,42.45654,-76.06327,1,High Production Zone
13804,12560,10.7,1,1173.8317757009347,0.13399906115307472,10.7,9.438352054687254,0,13804,42.21024,-75.3739,0,Medium Production Zone
13806,10987,9.36,2,1173.8247863247864,0.1339982632790852,4.68,9.304559047215164,0,13806,42.37348,-74.96509,0,Medium Production Zone
13807,196251,167.20000000000002,15,1173.7499999999998,0.13398972602739723,11.146666666666668,12.18715482667553,0,13807,42.60875,-74.98652,0,Medium Production Zone
13808,97633,83.17999999999999,10,1173.7557105073336,0.13399037791179608,8.318,11.488981072393436,0,13808,42.5279,-75.25647,0,Medium Production Zone
13809,89505,76.25,6,1173.8360655737704,0.13399955086458568,12.708333333333334,11.402060941122071,0,13809,42.40381,-75.39554,0,Medium Production Zone
13810,36945,31.48,4,1173.602287166455,0.13397286383178708,7.87,10.517212666118583,0,13810,42.61172,-75.1116,0,Medium Production Zone
13811,253140,215.66,20,1173.7920801261246,0.13399452969476308,10.783,12.441701924721825,0,13811,42.23178,-76.17458,0,Medium Production Zone
13812,12690817,10811.38,12,1173.8387698887655,0.13399985957634308,900.9483333333333,16.356389297817987,1,13812,42.03013,-76.3539,1,High Production Zone
13813,76086,64.82,5,1173.8043813637767,0.1339959339456366,12.963999999999999,11.239632701398955,0,13813,42.16688,-75.54751,0,Medium Production Zone
13815,36052634,30713.44,45,1173.8390098927375,0.1339998869740568,682.5208888888889,17.400490511950565,1,13815,42.54689,-75.53118,1,High Production Zone
13820,1751643,1492.25,104,1173.8267716535433,0.13399848991478805,14.348557692307692,14.376065333484267,1,13820,42.47468,-75.04058,1,High Production Zone
13825,292358,249.06,29,1173.8456596803983,0.13400064608223725,8.588275862068965,12.585737778147925,0,13825,42.43937,-75.2022,0,Medium Production Zone
13827,44793781,38160.06,62,1173.8393755146087,0.13399992871171335,615.4848387096774,17.61757989310949,1,13827,42.11192,-76.2546,1,High Production Zone
13830,1539213,1311.26,22,1173.8427161661302,0.13400031006462676,59.60272727272727,14.24678245448631,1,13830,42.44002,-75.62797,1,High Production Zone
13832,48067,40.96,5,1173.5107421875,0.13396241349172372,8.192,10.78037195403119,0,13832,42.65776,-75.67579,0,Medium Production Zone
13833,176158,150.06,15,1173.917099826736,0.134008801350084,10.004,12.07914227528281,0,13833,42.19942,-75.7672,0,Medium Production Zone
13835,162417,138.37,15,1173.7876707378766,0.13399402633994026,9.224666666666668,11.997928538006123,0,13835,42.38956,-76.17119,0,Medium Production Zone
13838,7018720,5979.3,15,1173.8364022544445,0.13399958929845257,398.62,15.764091565670507,1,13838,42.28573,-75.39269,1,High Production Zone
13839,29611,25.23,4,1173.6424891002773,0.13397745309363895,6.3075,10.295934963562988,0,13839,42.26141,-75.25798,0,Medium Production Zone
13841,426013,362.93,4,1173.8158873611992,0.133997247415662,90.7325,12.962227488561268,0,13841,42.41375,-75.83693,0,Medium Production Zone
13842,59331,50.54,4,1173.9414325286903,0.13401157905578656,12.635,10.990904068443504,0,13842,42.37369,-74.72398,0,Medium Production Zone
13843,85027,72.44,10,1173.757592490337,0.13399059275003844,7.244,11.350735892993017,0,13843,42.52442,-75.37338,0,Medium Production Zone
13844,5219,4.45,1,1172.808988764045,0.1338823046534298,4.45,8.560252680876685,2,13844,42.61008,-75.67041,2,Low Production Zone
13846,37769,32.18,3,1173.6793039154754,0.13398165569811366,10.726666666666667,10.539270415706502,0,13846,42.36281,-75.05218,0,Medium Production Zone
13847,31314,26.67,2,1174.1282339707536,0.1340329034213189,13.335,10.351852494959513,0,13847,42.18592,-75.29064,0,Medium Production Zone
13848,7169,6.11,1,1173.3224222585925,0.13394091578294434,6.11,8.877660933593667,2,,,,2,Low Production Zone
13849,318789,271.61,28,1173.7012628401017,0.13398416242466912,9.700357142857143,12.672287857777615,0,13849,42.34381,-75.31152,0,Medium Production Zone
13850,1784763,1520.5,94,1173.8000657678394,0.13399544129769858,16.175531914893618,14.394796751569828,1,13850,42.04876,-76.02661,1,High Production Zone
13856,3841074,3272.24,18,1173.8362711781533,0.13399957433540563,181.7911111111111,15.16126283330247,1,13856,42.16588,-75.16721,1,High Production Zone
13861,48618,41.42,3,1173.7807822308064,0.13399323998068566,13.806666666666667,10.79176967999097,0,13861,42.5053,-75.1491,0,Medium Production Zone
13862,6727727,5731.389999999999,32,1173.8386325132299,0.13399984389420433,179.10593749999998,15.721748051755855,1,13862,42.33638,-75.93851,1,High Production Zone
13864,253161,215.69,22,1173.7261810932357,0.13398700697411367,9.80409090909091,12.441784879000238,0,13864,42.28926,-76.3927,0,Medium Production Zone
13865,225898,192.46,21,1173.739997921646,0.13398858423763083,9.164761904761905,12.327843275708803,0,13865,42.06276,-75.63308,0,Medium Production Zone
13901,5661902,4823.429999999999,55,1173.833143634302,0.13399921730985181,87.69872727272727,15.549270612751668,1,13901,42.1824,-75.87988,1,High Production Zone
13902,25270,21.53,1,1173.7111007895958,0.13398528547826435,21.53,10.137412772215015,0,13902,42.08888,-75.96892,0,Medium Production Zone
13903,1032063,879.23,40,1173.825961352547,0.13399839741467434,21.98075,13.84707123860464,1,13903,42.04737,-75.89543,1,High Production Zone
13904,305643,260.46,36,1173.4738539507027,0.133958202505788,7.234999999999999,12.630176304968105,0,13904,42.13079,-75.81597,0,Medium Production Zone
13905,883119,752.3199999999999,45,1173.860857082093,0.1340023809454444,16.71822222222222,13.691216370692233,1,13905,42.18011,-75.94471,1,High Production Zone
14001,25772753,21955.94,80,1173.8396534149756,0.13399996043549953,274.44925,17.06482844537021,1,14001,43.03296,-78.51205,1,High Production Zone
14004,12023536,10242.89,59,1173.8421480656339,0.1340002452129719,173.60830508474575,16.30237670335287,1,14004,42.89467,-78.50971,1,High Production Zone
14005,168981,143.97,11,1173.7236924359242,0.13398672288081326,13.088181818181818,12.037547479356999,0,14005,42.91694,-78.2503,0,Medium Production Zone
14006,2099733,1788.77,46,1173.841801908574,0.13400020569732582,38.88630434782608,14.557321228004085,1,14006,42.63368,-79.02321,1,High Production Zone
14008,230531,196.4,18,1173.7830957230142,0.13399350407796967,10.911111111111111,12.348144960416443,0,14008,43.31174,-78.62669,0,Medium Production Zone
14009,18953,16.15,2,1173.560371517028,0.1339680789403,8.075,9.84977027003014,0,14009,42.57462,-78.39319,0,Medium Production Zone
14010,32961,28.08,1,1173.8247863247864,0.1339982632790852,28.08,10.403110661794125,0,,,,0,Medium Production Zone
14011,481821,410.46999999999997,39,1173.82756352474,0.1339985803110434,10.524871794871794,13.085330030220883,0,14011,42.83226,-78.29695,0,Medium Production Zone
14012,808527,688.78,23,1173.8537704346816,0.1340015719674294,29.94695652173913,13.602970589434255,1,14012,43.33439,-78.52548,1,High Production Zone
14013,82933,70.64999999999999,10,1173.8570417551311,0.13400194540583688,7.0649999999999995,11.32580038973195,0,14013,43.08141,-78.39763,0,Medium Production Zone
14020,43177611,36783.19,62,1173.8408495837364,0.1340000969844448,593.2772580645162,17.580832678140453,1,14020,42.99624,-78.21274,1,High Production Zone
14024,152178,129.63,13,1173.9412173108078,0.13401155448753513,9.971538461538461,11.932812738543198,0,14024,42.58014,-78.2492,0,Medium Production Zone
14025,282432,240.62,23,1173.7677666029424,0.13399175417841808,10.461739130434783,12.551196633298229,0,14025,42.6222,-78.72705,0,Medium Production Zone
14026,100570,85.68,6,1173.7861811391222,0.13399385629442034,14.280000000000001,11.51861922471215,0,14026,42.94239,-78.68798,0,Medium Production Zone
14027,70639,60.18,2,1173.7952808241942,0.13399489507125503,30.09,11.165351835277841,0,,,,0,Medium Production Zone
14028,365738,311.57,12,1173.8549924575536,0.13400171146775727,25.964166666666667,12.809675243242133,0,14028,43.3161,-78.71781,0,Medium Production Zone
14029,55349,47.16,5,1173.6429177268874,0.13397750202361727,9.431999999999999,10.921431938136783,0,,,,0,Medium Production Zone
14030,102661,87.46,8,1173.8051680768351,0.13399602375306338,10.9325,11.539197317709059,0,14030,42.56626,-78.50097,0,Medium Production Zone
14031,794185,676.5699999999999,56,1173.8401052367087,0.13400001201332293,12.081607142857141,13.585072969722356,1,14031,42.98721,-78.61075,1,High Production Zone
14032,644456,549.03,53,1173.8083529133198,0.13399638731887215,10.359056603773585,13.376163380749263,0,14032,43.04672,-78.63074,0,Medium Production Zone
14033,245153,208.84,20,1173.8795249952116,0.13400451198575475,10.442,12.40964186348716,0,14033,42.66062,-78.68688,0,Medium Production Zone
14034,240276,204.7,18,1173.7957987298487,0.13399495419290508,11.372222222222222,12.389547703452493,0,14034,42.49818,-78.86094,0,Medium Production Zone
14036,313341,266.93,28,1173.869553815607,0.1340033737232428,9.533214285714285,12.655050524770026,0,14036,42.97503,-78.38734,0,Medium Production Zone
14037,7400270,6304.31,8,1173.8429740923273,0.13400033950825654,788.03875,15.817027179125464,1,14037,42.80578,-78.45513,1,High Production Zone
14040,481170,409.90999999999997,28,1173.8430387158157,0.1340003468853671,14.639642857142857,13.083977995264929,0,14040,42.88925,-78.38116,0,Medium Production Zone
14041,8858,7.55,1,1173.2450331125829,0.13393208140554597,7.55,9.089189170412032,2,14041,42.40358,-78.97358,2,Low Production Zone
14042,202080,172.16,16,1173.7918215613383,0.13399450017823497,10.76,12.216423886107307,0,14042,42.469,-78.48654,0,Medium Production Zone
14043,1333418,1135.97,76,1173.8144493252462,0.13399708325630663,14.946973684210526,14.103256878352113,1,14043,42.90191,-78.70339,1,High Production Zone
14047,233417,198.85,16,1173.8345486547648,0.13399937770031561,12.428125,12.360586116683557,0,14047,42.68585,-78.99348,0,Medium Production Zone
14048,15106670,12869.460000000001,37,1173.8386847622198,0.1339998498587009,347.82324324324327,16.530646992305,1,14048,42.48052,-79.31161,1,High Production Zone
14051,1765004,1503.6,170,1173.852088321362,0.13400137994536096,8.84470588235294,14.383664081206712,1,14051,43.04221,-78.69906,1,High Production Zone
14052,4221930,3596.7,81,1173.8343481524732,0.13399935481192615,44.4037037037037,15.255803164291436,1,14052,42.77018,-78.58105,1,High Production Zone
14054,127315,108.45,11,1173.9511295527893,0.13401268602200792,9.85909090909091,11.754427464000214,0,14054,42.91517,-78.1275,0,Medium Production Zone
14055,188485,160.57,13,1173.8494114716323,0.1340010743689078,12.35153846153846,12.14677901255498,0,14055,42.55467,-78.6014,0,Medium Production Zone
14056,4120,3.51,1,1173.789173789174,0.13399419792113856,3.51,8.323851131338817,0,,,,0,Medium Production Zone
14057,702979,598.89,56,1173.8032025914608,0.13399579938258688,10.694464285714286,13.463083720885974,0,14057,42.64582,-78.87732,0,Medium Production Zone
14058,226835,193.24,18,1173.8511695301179,0.13400127506051573,10.735555555555557,12.331982568398166,0,14058,43.10243,-78.16272,0,Medium Production Zone
14059,1200959,1023.11,45,1173.8317482968596,0.13399905802475567,22.735777777777777,13.998631794928793,1,14059,42.83363,-78.636,1,High Production Zone
14060,39142,33.35,4,1173.6731634182909,0.1339809547281154,8.3375,10.57497688594327,0,14060,42.44658,-78.30793,0,Medium Production Zone
14061,22716,19.36,3,1173.3471074380166,0.13394373372580096,6.453333333333333,10.030868821863221,2,14061,42.59387,-79.07934,2,Low Production Zone
14062,474226,403.99,28,1173.8557885096166,0.13400180234128042,14.428214285714287,13.06944138899338,0,14062,42.4409,-79.15074,0,Medium Production Zone
14063,16766649,14283.6,68,1173.839158195413,0.13399990390358596,210.0529411764706,16.63490235236558,1,14063,42.414,-79.32601,1,High Production Zone
14065,42630,36.32,3,1173.7334801762115,0.13398784020276386,12.106666666666667,10.660336967143055,0,14065,42.48717,-78.31345,0,Medium Production Zone
14066,10243490,8726.47,9,1173.8411981018671,0.13400013676961955,969.6077777777778,16.14215303744506,1,14066,42.62421,-78.18037,1,High Production Zone
14067,559851,476.92,41,1173.8887025077581,0.13400555964700434,11.63219512195122,13.235427742067422,0,14067,43.21573,-78.56662,0,Medium Production Zone
14068,455135,387.72999999999996,46,1173.8452015577852,0.1340005937851353,8.42891304347826,13.028351554369955,0,14068,43.02746,-78.75649,0,Medium Production Zone
14069,6867,5.85,1,1173.8461538461538,0.13400070249385318,5.85,8.834628222017367,0,14069,42.60762,-78.63381,0,Medium Production Zone
14070,253303,215.78,14,1173.8947075725275,0.13400624515668122,15.412857142857144,12.442345627416602,0,14070,42.4361,-78.92583,0,Medium Production Zone
14072,15179094,12931.199999999999,211,1173.8349109131404,0.13399941905401147,61.28530805687203,16.535429710236226,1,14072,43.01819,-78.96356,1,High Production Zone
14075,2767723,2357.91,193,1173.8034954684447,0.1339958328160325,12.217150259067356,14.833535879765568,1,14075,42.71394,-78.83238,1,High Production Zone
14080,671197,571.79,25,1173.8522884275696,0.13400140278853534,22.871599999999997,13.416819454392911,0,14080,42.64406,-78.54661,0,Medium Production Zone
14081,253104,215.6,22,1173.951762523191,0.1340127582789031,9.799999999999999,12.441559701375622,0,14081,42.56181,-79.06362,0,Medium Production Zone
14082,107357,91.44999999999999,5,1173.9420448332423,0.1340116489535665,18.29,11.583924323119916,0,14082,42.65656,-78.38237,0,Medium Production Zone
14085,607908,517.88,56,1173.8394994979533,0.13399994286506314,9.247857142857143,13.317780478693843,0,14085,42.71412,-78.92916,0,Medium Production Zone
14086,17870369,15223.92,181,1173.8349255645064,0.13399942072654183,84.11005524861878,16.698654592013597,1,14086,42.90809,-78.62904,1,High Production Zone
14091,191748,163.35,13,1173.8475665748394,0.13400086376425105,12.565384615384614,12.163942504092045,0,14091,42.54238,-78.88369,0,Medium Production Zone
14092,479983,408.92,35,1173.7821578792918,0.133993397018184,11.683428571428571,13.081508048995172,0,14092,43.17357,-78.99361,0,Medium Production Zone
14094,11819111,10068.87,236,1173.8269537693902,0.1339985107042683,42.664703389830514,16.285228440216507,1,14094,43.16018,-78.7009,1,High Production Zone
14098,5504747,4689.53,25,1173.837676696812,0.13399973478274108,187.5812,15.52112155052438,1,14098,43.33438,-78.3806,1,High Production Zone
14101,187632,159.86,14,1173.7270111347427,0.13398710172771036,11.418571428571429,12.14224320626795,0,14101,42.38953,-78.54357,0,Medium Production Zone
14102,315716,268.96,7,1173.8399762046402,0.13399999728363474,38.42285714285714,12.662601521686733,0,14102,42.83931,-78.55687,0,Medium Production Zone
14103,14596405,12434.77,56,1173.8379559895357,0.13399976666547211,222.0494642857143,16.49628589199158,1,14103,43.21227,-78.37666,1,High Production Zone
14105,607041,517.15,39,1173.8199748622258,0.13399771402536823,13.26025641025641,13.316353260399163,0,14105,43.19782,-78.48395,0,Medium Production Zone
14108,563890,480.4,30,1173.7926727726895,0.13399459734848052,16.013333333333332,13.242616249391261,0,14108,43.26333,-78.72701,0,Medium Production Zone
14111,429294,365.71000000000004,23,1173.8645374750483,0.13400280108162654,15.900434782608697,12.969899607277833,0,14111,42.58254,-78.9008,0,Medium Production Zone
14112,31107,26.5,2,1173.8490566037735,0.13400103385887827,13.25,10.345220299814834,0,14112,42.6981,-78.9395,0,Medium Production Zone
14113,78988,67.28999999999999,4,1173.844553425472,0.1340005197974283,16.822499999999998,11.27706388124797,0,14113,42.67163,-78.33968,0,Medium Production Zone
14120,2755389,2347.33,177,1173.8396390792943,0.1339999587990062,13.261751412429378,14.829069551348915,1,14120,43.07363,-78.83645,1,High Production Zone
14125,669818,570.63,26,1173.8219161277887,0.1339979356310261,21.947307692307692,13.414762805616535,0,14125,43.0871,-78.2784,0,Medium Production Zone
14126,24172,20.59,2,1173.9679456046624,0.1340146056626327,10.295,10.0929915868061,0,14126,43.33565,-78.72558,0,Medium Production Zone
14127,1664232,1417.78,121,1173.8295081042193,0.13399880229500222,11.717190082644628,14.324874914599302,1,14127,42.75176,-78.74377,1,High Production Zone
14129,77185,65.75,6,1173.916349809886,0.13400871573172213,10.958333333333334,11.253973372417226,0,14129,42.48009,-79.01038,0,Medium Production Zone
14130,12664879,10789.27,5,1173.840213471347,0.13400002436887523,2157.8540000000003,16.354343366442112,1,14130,42.55599,-78.14771,1,High Production Zone
14131,23609100,20112.72,55,1173.839242031908,0.13399991347396212,365.6858181818182,16.977142831250763,1,14131,43.23624,-78.89904,1,High Production Zone
14132,15520074,13221.63,23,1173.8396854245657,0.1339999640895623,574.8534782608696,16.557644905181895,1,14132,43.14932,-78.8777,1,High Production Zone
14134,16481,14.04,1,1173.8603988603988,0.13400232863703185,14.04,9.710024155323328,0,14134,42.52748,-78.52419,0,Medium Production Zone
14136,16387534,13960.619999999999,17,1173.8399870492858,0.133999998521608,821.2129411764705,16.61203154282603,1,14136,42.52306,-79.17042,1,High Production Zone
14138,121376,103.4,6,1173.8491295938104,0.13400104219107425,17.233333333333334,11.706656683315746,0,14138,42.37026,-79.05056,0,Medium Production Zone
14139,219408,186.9,15,1173.9325842696628,0.13401056898055513,12.46,12.298692846948201,0,14139,42.71657,-78.53477,0,Medium Production Zone
14140,44001,37.49,1,1173.6729794611897,0.1339809337284463,37.49,10.691990366412826,0,,,,0,Medium Production Zone
14141,471397,401.57,30,1173.8850013696242,0.13400513714265117,13.385666666666667,13.063458026793793,0,14141,42.52208,-78.70939,0,Medium Production Zone
14143,167775,142.92,11,1173.9084802686818,0.1340078173822696,12.992727272727272,12.030385035372259,0,14143,42.97556,-78.07337,0,Medium Production Zone
14145,65187,55.54,5,1173.6946344976593,0.133983405764573,11.108,11.08503068189588,0,14145,42.73004,-78.42813,0,Medium Production Zone
14150,17913898,15261.02,193,1173.8335969679615,0.13399926906026957,79.07264248704664,16.70108744995293,1,14150,42.99782,-78.87829,1,High Production Zone
14166,8240,7.02,1,1173.789173789174,0.13399419792113856,7.02,9.016876974763383,0,,,,0,Medium Production Zone
14167,212664,181.16,15,1173.9015235151248,0.1340070232323202,12.077333333333334,12.267473436637513,0,14167,42.74412,-78.32487,0,Medium Production Zone
14168,10438,8.89,1,1174.1282339707536,0.1340329034213189,8.89,9.253304071408298,0,14168,42.52038,-78.99068,0,Medium Production Zone
14169,2362,2.01,1,1175.124378109453,0.1341466185056453,2.01,7.767687277186908,0,14169,42.76612,-78.52369,0,Medium Production Zone
14170,88123,75.08,10,1173.7213638785297,0.13398645706375908,7.508,11.386500192532456,0,14170,42.70227,-78.67089,0,Medium Production Zone
14171,16369460,13945.24,16,1173.8385284154306,0.1339998320108939,871.5775,16.61092802272094,1,14171,42.42279,-78.64277,1,High Production Zone
14172,406683,346.44,21,1173.891582958088,0.13400588846553516,16.497142857142858,12.915791750083818,0,14172,43.28315,-78.81813,0,Medium Production Zone
14174,1774704,1511.8700000000001,41,1173.8469577410756,0.13400079426267986,36.87487804878049,14.389144769896273,1,14174,43.24097,-79.00178,1,High Production Zone
14201,648285,552.3100000000001,31,1173.7701653057159,0.1339920280029356,17.81645161290323,13.3820872359893,0,14201,42.89667,-78.88697,0,Medium Production Zone
14202,368312,313.77,6,1173.827963157727,0.1339986259312474,52.294999999999995,12.816688399122196,0,14202,42.88793,-78.88309,0,Medium Production Zone
14203,168762,143.77,5,1173.833205814843,0.1339992244080871,28.754,12.036250642804614,0,14203,42.86381,-78.8658,0,Medium Production Zone
14204,497062,423.46,13,1173.8109856893213,0.13399668786407778,32.573846153846155,13.116472057608705,0,14204,42.88221,-78.86135,0,Medium Production Zone
14206,1656471,1411.2,31,1173.8031462585034,0.13399579295188396,45.52258064516129,14.320200597470263,1,14206,42.88088,-78.8114,1,High Production Zone
14207,917072,781.26,22,1173.8371348846736,0.13399967293204035,35.51181818181818,13.728942355485586,1,14207,42.95173,-78.89779,1,High Production Zone
